"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm3",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 22:30:35 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 22:33:46,2.405,0.601,96.994,0.0,0.0,0.0,0.0,0.0,1167.0,5299.0,0.0,0.0,1158.0,2586.0
18-09 22:33:47,2.988,0.996,96.016,0.0,0.0,0.0,0.0,0.0,1683.0,5479.0,0.0,0.0,1192.0,2676.0
18-09 22:33:48,2.024,0.405,97.368,0.202,0.0,0.0,0.0,57344.0,2865.0,6967.0,0.0,0.0,1221.0,2677.0
18-09 22:33:49,2.008,1.004,96.988,0.0,0.0,0.0,0.0,0.0,3335.0,5806.0,0.0,0.0,1213.0,2638.0
18-09 22:33:50,2.610,0.803,96.586,0.0,0.0,0.0,0.0,0.0,1419.0,6021.0,0.0,0.0,1232.0,2688.0
18-09 22:33:51,2.605,0.601,96.794,0.0,0.0,0.0,0.0,0.0,1459.0,6506.0,0.0,0.0,1236.0,2693.0
18-09 22:33:52,7.200,1.400,91.400,0.0,0.0,0.0,0.0,0.0,9254.0,20804.0,0.0,0.0,2112.0,4270.0
18-09 22:33:53,3.024,0.806,94.960,1.210,0.0,0.0,0.0,73728.0,2079.0,12405.0,0.0,0.0,1832.0,3433.0
18-09 22:33:54,2.400,0.800,96.800,0.0,0.0,0.0,0.0,21336064.0,1409.0,2141.0,0.0,0.0,1224.0,2673.0
18-09 22:33:55,2.595,0.599,96.806,0.0,0.0,0.0,0.0,0.0,8277.0,6548.0,0.0,0.0,1206.0,2611.0
18-09 22:33:56,2.012,0.805,97.183,0.0,0.0,0.0,0.0,0.0,107.0,345.0,0.0,0.0,1197.0,2629.0
18-09 22:33:57,1.613,0.403,97.984,0.0,0.0,0.0,0.0,0.0,213.0,871.0,0.0,0.0,1129.0,2547.0
18-09 22:33:58,3.659,3.252,90.447,2.439,0.0,0.203,0.0,221184.0,21766342.0,172164.0,0.0,0.0,6109.0,3732.0
18-09 22:33:59,2.994,1.198,95.808,0.0,0.0,0.0,0.0,1617920.0,3458.0,4730.0,0.0,0.0,1388.0,2876.0
18-09 22:34:00,1.417,0.607,97.976,0.0,0.0,0.0,0.0,20774912.0,388.0,835.0,0.0,0.0,1140.0,2580.0
18-09 22:34:01,1.811,0.604,97.586,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1122.0,2499.0
18-09 22:34:02,5.645,2.218,92.137,0.0,0.0,0.0,0.0,0.0,10928.0,4950.0,0.0,0.0,1821.0,3629.0
18-09 22:34:03,23.387,3.226,71.371,2.016,0.0,0.0,0.0,311296.0,210814.0,9012.0,0.0,0.0,1981.0,3211.0
18-09 22:34:04,45.984,2.410,51.205,0.402,0.0,0.0,0.0,724992.0,716.0,792.0,0.0,0.0,1981.0,2611.0
18-09 22:34:05,29.800,2.200,68.0,0.0,0.0,0.0,0.0,0.0,686.0,1234.0,0.0,0.0,1653.0,2564.0
18-09 22:34:06,23.600,3.200,73.0,0.0,0.0,0.200,12288.0,0.0,388936.0,13553.0,0.0,0.0,1521.0,2572.0
18-09 22:34:07,7.460,15.121,77.419,0.0,0.0,0.0,0.0,0.0,64254.0,807.0,0.0,0.0,1102.0,1908.0
18-09 22:34:08,34.879,0.806,63.911,0.202,0.0,0.202,0.0,106496.0,1383722.0,9278.0,0.0,0.0,2137.0,2669.0
18-09 22:34:09,1.215,0.810,97.976,0.0,0.0,0.0,0.0,53248.0,478.0,1341.0,0.0,0.0,946.0,2273.0
18-09 22:34:10,2.004,0.601,97.395,0.0,0.0,0.0,0.0,0.0,107.0,485.0,0.0,0.0,969.0,2042.0
18-09 22:34:11,1.606,0.402,97.992,0.0,0.0,0.0,0.0,0.0,126.0,485.0,0.0,0.0,984.0,2087.0
18-09 22:34:12,1.807,0.402,97.791,0.0,0.0,0.0,0.0,0.0,346.0,1099.0,0.0,0.0,985.0,2094.0
18-09 22:34:13,2.191,0.598,97.211,0.0,0.0,0.0,0.0,0.0,173.0,441.0,0.0,0.0,991.0,2107.0
18-09 22:34:14,5.777,1.195,90.438,2.590,0.0,0.0,552960.0,1724416.0,54352.0,1601373.0,0.0,0.0,1500.0,2402.0
18-09 22:34:15,1.800,0.600,97.600,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,960.0,2157.0
18-09 22:34:16,1.606,0.402,97.992,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,973.0,2162.0
18-09 22:34:17,2.390,0.398,97.211,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,993.0,2204.0
18-09 22:34:18,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,997.0,2260.0
18-09 22:34:19,2.0,0.400,97.600,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,983.0,2203.0
18-09 22:34:20,1.610,0.604,97.384,0.402,0.0,0.0,0.0,40960.0,107.0,309.0,0.0,0.0,989.0,2260.0
18-09 22:34:21,2.196,3.992,93.812,0.0,0.0,0.0,0.0,0.0,641.0,835.0,0.0,0.0,1122.0,2408.0
18-09 22:34:22,2.988,0.398,96.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,2301.0
18-09 22:34:23,1.408,0.805,97.787,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1037.0,2349.0
18-09 22:34:24,3.018,0.201,96.579,0.0,0.0,0.201,0.0,8192.0,2523.0,4142.0,0.0,0.0,1228.0,2718.0
18-09 22:34:25,1.414,0.202,98.384,0.0,0.0,0.0,0.0,274432.0,107.0,309.0,0.0,0.0,978.0,2294.0
18-09 22:34:26,2.191,0.797,96.614,0.398,0.0,0.0,0.0,163840.0,107.0,309.0,0.0,0.0,1031.0,2314.0
18-09 22:34:27,1.610,0.805,97.586,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1078.0,2386.0
18-09 22:34:28,5.800,1.200,93.0,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1128.0,2374.0
18-09 22:34:29,2.209,0.402,97.390,0.0,0.0,0.0,0.0,45056.0,107.0,309.0,0.0,0.0,1083.0,2438.0
18-09 22:34:30,1.411,0.605,97.379,0.605,0.0,0.0,94208.0,0.0,461.0,975.0,0.0,0.0,1088.0,2458.0
18-09 22:34:31,3.024,2.823,79.435,14.718,0.0,0.0,5160960.0,0.0,4655.0,4060.0,0.0,0.0,2335.0,3753.0
18-09 22:34:32,5.081,2.642,78.862,13.415,0.0,0.0,7745536.0,90112.0,107.0,309.0,0.0,0.0,1910.0,3840.0
18-09 22:34:33,3.434,1.616,83.636,11.313,0.0,0.0,6217728.0,21770240.0,514.0,1085.0,0.0,0.0,1740.0,3272.0
18-09 22:34:34,1.737,5.598,88.803,3.861,0.0,0.0,1216512.0,73728.0,673.0,1019.0,0.0,0.0,1593.0,2858.0
18-09 22:34:35,2.720,0.628,95.816,0.837,0.0,0.0,434176.0,0.0,107.0,309.0,0.0,0.0,1172.0,2445.0
18-09 22:34:36,2.004,0.601,97.395,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1085.0,2361.0
18-09 22:34:37,1.606,0.602,97.791,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1106.0,2411.0
18-09 22:34:38,2.008,0.402,97.590,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1078.0,2407.0
18-09 22:34:39,1.603,0.802,97.395,0.200,0.0,0.0,0.0,61440.0,214.0,835.0,0.0,0.0,1092.0,2429.0
18-09 22:34:40,2.004,0.601,97.395,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1106.0,2432.0
18-09 22:34:41,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1080.0,2399.0
18-09 22:34:42,2.008,0.402,97.590,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1077.0,2398.0
18-09 22:34:43,1.408,0.805,97.787,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1095.0,2424.0
18-09 22:34:44,1.807,0.402,97.791,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1082.0,2380.0
18-09 22:34:45,1.811,0.402,97.384,0.402,0.0,0.0,0.0,16384.0,214.0,835.0,0.0,0.0,1106.0,2495.0
18-09 22:34:46,1.815,0.202,97.984,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1110.0,2463.0
18-09 22:34:47,1.811,0.201,97.988,0.0,0.0,0.0,4096.0,0.0,107.0,309.0,0.0,0.0,1110.0,2460.0
18-09 22:34:48,1.215,0.405,98.381,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1131.0,2488.0
18-09 22:34:49,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1138.0,2489.0
18-09 22:34:50,1.807,0.602,97.590,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1146.0,2498.0
18-09 22:34:51,1.815,0.403,97.379,0.403,0.0,0.0,0.0,16384.0,214.0,835.0,0.0,0.0,1176.0,2566.0
18-09 22:34:52,2.204,0.200,97.595,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1111.0,2441.0
18-09 22:34:53,1.010,0.404,98.586,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1115.0,2454.0
18-09 22:34:54,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1127.0,2511.0
18-09 22:34:55,1.992,0.797,97.211,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1130.0,2456.0
18-09 22:34:56,1.616,0.202,98.182,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1154.0,2533.0
18-09 22:34:57,2.0,0.800,96.800,0.400,0.0,0.0,0.0,16384.0,214.0,835.0,0.0,0.0,1157.0,2555.0
18-09 22:34:58,1.222,0.0,98.778,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1129.0,2519.0
18-09 22:34:59,1.610,0.604,97.787,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1117.0,2474.0
18-09 22:35:00,2.008,0.402,97.590,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1182.0,2551.0
18-09 22:35:01,2.008,0.402,97.590,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1148.0,2450.0
18-09 22:35:02,1.600,1.0,97.200,0.200,0.0,0.0,135168.0,0.0,107.0,309.0,0.0,0.0,1185.0,2498.0
18-09 22:35:03,1.014,0.406,98.174,0.406,0.0,0.0,0.0,53248.0,214.0,835.0,0.0,0.0,1158.0,2515.0
18-09 22:35:04,1.597,1.198,97.206,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1109.0,2419.0
18-09 22:35:05,2.204,0.401,97.395,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1117.0,2486.0
18-09 22:35:06,1.610,0.402,97.988,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1100.0,2412.0
18-09 22:35:07,2.410,0.402,96.988,0.201,0.0,0.0,12288.0,0.0,9735.0,2373.0,0.0,0.0,1176.0,2538.0
18-09 22:35:08,1.014,0.406,96.552,2.028,0.0,0.0,4096.0,135168.0,107.0,309.0,0.0,0.0,1134.0,2520.0
18-09 22:35:09,1.610,0.805,97.586,0.0,0.0,0.0,8192.0,12288.0,6449.0,2018.0,0.0,0.0,1203.0,2624.0
18-09 22:35:10,3.213,3.012,91.767,0.402,0.0,1.606,81920.0,65536.0,21837687.0,20928929.0,0.0,0.0,5262.0,3422.0
18-09 22:35:11,1.616,0.202,98.182,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1138.0,2515.0
18-09 22:35:12,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1151.0,2537.0
18-09 22:35:13,1.610,0.604,97.787,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1148.0,2501.0
18-09 22:35:14,1.807,0.602,96.386,1.205,0.0,0.0,0.0,102400.0,107.0,309.0,0.0,0.0,1138.0,2472.0
18-09 22:35:15,2.200,1.400,96.400,0.0,0.0,0.0,4096.0,20480.0,214.0,835.0,0.0,0.0,1218.0,2622.0
18-09 22:35:16,1.811,0.604,97.586,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1135.0,2511.0
18-09 22:35:17,2.004,0.601,97.395,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1108.0,2463.0
18-09 22:35:18,2.016,0.202,97.782,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1125.0,2503.0
18-09 22:35:19,1.411,0.605,97.984,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1105.0,2444.0
18-09 22:35:20,2.020,0.404,97.172,0.404,0.0,0.0,0.0,65536.0,107.0,309.0,0.0,0.0,1117.0,2439.0
18-09 22:35:21,1.623,0.203,97.972,0.203,0.0,0.0,4096.0,983040.0,3500.0,1469.0,0.0,0.0,1144.0,2512.0
18-09 22:35:22,9.054,3.421,78.873,8.652,0.0,0.0,3969024.0,1048576.0,144508.0,9868.0,0.0,0.0,2740.0,4483.0
18-09 22:35:23,8.249,2.817,75.654,13.280,0.0,0.0,5091328.0,1048576.0,75783.0,2724.0,0.0,0.0,2154.0,3787.0
18-09 22:35:24,5.295,1.629,78.615,14.460,0.0,0.0,4583424.0,1048576.0,214.0,871.0,0.0,0.0,1595.0,3034.0
18-09 22:35:25,19.715,1.016,72.154,7.114,0.0,0.0,2793472.0,1282048.0,107.0,345.0,0.0,0.0,1733.0,2781.0
18-09 22:35:26,33.537,2.642,57.114,6.707,0.0,0.0,4255744.0,1048576.0,266.0,411.0,0.0,0.0,2105.0,2954.0
18-09 22:35:27,14.458,1.205,75.100,9.036,0.0,0.201,4296704.0,1048576.0,1375.0,2273.0,0.0,0.0,1588.0,2963.0
18-09 22:35:28,21.084,1.606,70.080,7.229,0.0,0.0,6225920.0,1048576.0,107.0,345.0,0.0,0.0,1885.0,3120.0
18-09 22:35:29,19.238,1.403,76.152,3.206,0.0,0.0,3993600.0,1048576.0,4280.0,1850.0,0.0,0.0,1767.0,3014.0
18-09 22:35:30,23.600,1.600,72.200,2.600,0.0,0.0,1261568.0,1126400.0,835.0,1231.0,0.0,0.0,1610.0,2607.0
18-09 22:35:31,30.382,1.408,63.380,4.628,0.0,0.201,10964992.0,1048576.0,986.0,2007.0,0.0,0.0,1758.0,2700.0
18-09 22:35:32,35.259,2.390,62.351,0.0,0.0,0.0,2097152.0,1048576.0,412.0,1092.0,0.0,0.0,1995.0,3702.0
18-09 22:35:33,21.501,2.231,76.065,0.0,0.0,0.203,4194304.0,1048576.0,313.0,1433.0,0.0,0.0,2122.0,4593.0
18-09 22:35:34,20.958,3.194,75.848,0.0,0.0,0.0,4194304.0,1089536.0,107.0,345.0,0.0,0.0,1921.0,4039.0
18-09 22:35:35,22.445,3.607,71.944,1.804,0.0,0.200,2101248.0,1122304.0,214.0,1334.0,0.0,0.0,2179.0,4457.0
18-09 22:35:36,21.095,1.826,76.876,0.0,0.0,0.203,229376.0,1048576.0,214.0,871.0,0.0,0.0,2053.0,4580.0
18-09 22:35:37,22.200,2.200,75.600,0.0,0.0,0.0,0.0,1048576.0,107.0,345.0,0.0,0.0,1946.0,4655.0
18-09 22:35:38,22.581,2.419,73.185,1.613,0.0,0.202,12771328.0,1048576.0,901.0,1629.0,0.0,0.0,2102.0,4573.0
18-09 22:35:39,21.529,2.414,76.056,0.0,0.0,0.0,4194304.0,1273856.0,214.0,871.0,0.0,0.0,2050.0,4767.0
18-09 22:35:40,21.932,2.414,72.636,2.616,0.0,0.402,4194304.0,765952.0,107.0,345.0,0.0,0.0,2071.0,4816.0
18-09 22:35:41,22.736,2.817,74.044,0.402,0.0,0.0,6578176.0,0.0,8949.0,603042.0,0.0,0.0,2097.0,4755.0
18-09 22:35:42,23.124,2.637,74.239,0.0,0.0,0.0,4259840.0,0.0,9586.0,4724127.0,0.0,0.0,2770.0,4890.0
18-09 22:35:43,20.766,3.226,75.806,0.0,0.0,0.202,4263936.0,0.0,11993.0,4507336.0,0.0,0.0,2643.0,4925.0
18-09 22:35:44,22.379,2.218,73.589,1.210,0.0,0.605,16961536.0,172032.0,12425.0,4107027.0,0.0,0.0,2495.0,5018.0
18-09 22:35:45,22.490,2.410,74.297,0.803,0.0,0.0,8388608.0,53248.0,11500.0,4411811.0,0.0,0.0,2892.0,5139.0
18-09 22:35:46,20.774,2.444,76.578,0.0,0.0,0.204,6524928.0,0.0,10721.0,4547079.0,0.0,0.0,2620.0,4966.0
18-09 22:35:47,22.535,2.616,74.648,0.0,0.0,0.201,2097152.0,0.0,2509.0,844543.0,0.0,0.0,2241.0,4773.0
18-09 22:35:48,22.445,2.405,74.749,0.0,0.0,0.401,233472.0,0.0,667.0,1923.0,0.0,0.0,2075.0,4282.0
18-09 22:35:49,22.133,1.811,76.056,0.0,0.0,0.0,0.0,0.0,107.0,345.0,0.0,0.0,1939.0,4462.0
18-09 22:35:50,21.127,3.219,73.441,2.213,0.0,0.0,12767232.0,57344.0,967.0,1696.0,0.0,0.0,1989.0,4392.0
18-09 22:35:51,23.0,2.0,74.800,0.0,0.0,0.200,4194304.0,0.0,313.0,1433.0,0.0,0.0,1995.0,4486.0
18-09 22:35:52,22.490,2.410,74.900,0.0,0.0,0.201,2097152.0,0.0,107.0,345.0,0.0,0.0,2076.0,4806.0
18-09 22:35:53,21.457,2.834,74.494,1.012,0.0,0.202,12701696.0,0.0,22005.0,4537491.0,0.0,0.0,2751.0,4847.0
18-09 22:35:54,21.774,2.016,75.605,0.403,0.0,0.202,4505600.0,21106688.0,9052.0,4269866.0,0.0,0.0,2766.0,5005.0
18-09 22:35:55,20.325,2.642,77.033,0.0,0.0,0.0,4194304.0,1130496.0,11951.0,4281955.0,0.0,0.0,2478.0,4249.0
18-09 22:35:56,20.683,2.610,75.301,1.406,0.0,0.0,16961536.0,1048576.0,11623.0,4526182.0,0.0,0.0,2378.0,4332.0
18-09 22:35:57,20.565,2.823,76.411,0.0,0.0,0.202,4427776.0,1048576.0,10366.0,4341741.0,0.0,0.0,2401.0,4684.0
18-09 22:35:58,21.400,2.800,75.800,0.0,0.0,0.0,4194304.0,1048576.0,3938.0,1785361.0,0.0,0.0,2433.0,4905.0
18-09 22:35:59,20.884,3.012,75.904,0.0,0.0,0.201,4194304.0,1335296.0,214.0,1336.0,0.0,0.0,2084.0,4649.0
18-09 22:36:00,20.202,2.626,76.970,0.202,0.0,0.0,233472.0,1105920.0,214.0,871.0,0.0,0.0,1841.0,4630.0
18-09 22:36:01,25.0,2.218,72.379,0.0,0.0,0.403,24576.0,1048576.0,205.0,635.0,0.0,0.0,1991.0,4650.0
18-09 22:36:02,20.565,2.419,75.605,1.411,0.0,0.0,10670080.0,1048576.0,967.0,1762.0,0.0,0.0,1894.0,4484.0
18-09 22:36:03,20.243,2.632,76.721,0.0,0.0,0.405,4194304.0,1048576.0,214.0,871.0,0.0,0.0,2052.0,4399.0
18-09 22:36:04,21.371,1.815,74.798,1.815,0.0,0.202,4198400.0,69087232.0,561.0,1397.0,0.0,0.0,2087.0,4783.0
18-09 22:36:05,21.328,2.616,61.771,14.085,0.0,0.201,4194304.0,56868864.0,214.0,1336.0,0.0,0.0,1938.0,4529.0
18-09 22:36:06,20.240,2.806,76.954,0.0,0.0,0.0,233472.0,0.0,313.0,1433.0,0.0,0.0,1970.0,4694.0
18-09 22:36:07,20.606,2.222,77.172,0.0,0.0,0.0,0.0,0.0,107.0,345.0,0.0,0.0,2099.0,4635.0
18-09 22:36:08,20.325,2.033,75.610,1.829,0.0,0.203,12218368.0,0.0,835.0,1630.0,0.0,0.0,1970.0,4640.0
18-09 22:36:09,20.683,2.410,76.908,0.0,0.0,0.0,2646016.0,0.0,214.0,871.0,0.0,0.0,1877.0,4596.0
18-09 22:36:10,21.328,2.213,76.056,0.402,0.0,0.0,4194304.0,36864.0,107.0,345.0,0.0,0.0,1901.0,4651.0
18-09 22:36:11,21.529,2.213,76.056,0.0,0.0,0.201,4194304.0,0.0,214.0,1336.0,0.0,0.0,1784.0,4603.0
18-09 22:36:12,20.040,2.632,77.328,0.0,0.0,0.0,233472.0,0.0,214.0,871.0,0.0,0.0,1955.0,4673.0
18-09 22:36:13,20.565,2.621,76.815,0.0,0.0,0.0,4096.0,0.0,107.0,345.0,0.0,0.0,1821.0,4026.0
18-09 22:36:14,21.242,2.405,74.549,1.603,0.0,0.200,10670080.0,0.0,835.0,1630.0,0.0,0.0,1808.0,3953.0
18-09 22:36:15,20.080,2.610,75.100,2.008,0.0,0.201,4194304.0,159744.0,214.0,871.0,0.0,0.0,1643.0,4282.0
18-09 22:36:16,20.441,2.605,76.754,0.0,0.0,0.200,4194304.0,0.0,107.0,345.0,0.0,0.0,1964.0,4697.0
18-09 22:36:17,21.285,2.209,76.506,0.0,0.0,0.0,4194304.0,0.0,214.0,1336.0,0.0,0.0,1907.0,4391.0
18-09 22:36:18,20.724,2.213,76.861,0.0,0.0,0.201,229376.0,0.0,214.0,871.0,0.0,0.0,1900.0,4751.0
18-09 22:36:19,20.161,2.621,77.218,0.0,0.0,0.0,0.0,0.0,107.0,345.0,0.0,0.0,1990.0,4577.0
18-09 22:36:20,17.097,2.386,77.734,2.386,0.199,0.199,16384.0,46678016.0,1182.0,1691.0,0.0,0.0,1788.0,3855.0
18-09 22:36:21,11.111,1.414,71.515,15.960,0.0,0.0,5582848.0,55623680.0,420.0,2424.0,0.0,0.0,1592.0,3395.0
18-09 22:36:22,20.284,2.028,66.126,11.359,0.0,0.203,11366400.0,33038336.0,107.0,345.0,0.0,0.0,1910.0,4101.0
18-09 22:36:23,21.285,2.008,76.707,0.0,0.0,0.0,4194304.0,0.0,107.0,345.0,0.0,0.0,1876.0,4423.0
18-09 22:36:24,20.565,2.419,76.815,0.0,0.0,0.202,2330624.0,0.0,321.0,1862.0,0.0,0.0,2017.0,4671.0
18-09 22:36:25,20.565,2.016,75.403,1.815,0.0,0.202,0.0,94208.0,107.0,345.0,0.0,0.0,2003.0,4629.0
18-09 22:36:26,21.557,2.595,75.649,0.0,0.0,0.200,0.0,0.0,107.0,345.0,0.0,0.0,1791.0,4232.0
18-09 22:36:27,20.482,2.811,74.900,1.807,0.0,0.0,12767232.0,61440.0,942.0,2156.0,0.0,0.0,1940.0,4024.0
18-09 22:36:28,20.081,2.028,77.485,0.0,0.0,0.406,4194304.0,0.0,107.0,345.0,0.0,0.0,1975.0,4598.0
18-09 22:36:29,20.683,2.610,76.707,0.0,0.0,0.0,4194304.0,0.0,107.0,345.0,0.0,0.0,2016.0,4405.0
18-09 22:36:30,20.724,2.616,76.056,0.402,0.0,0.201,2097152.0,53248.0,321.0,1862.0,0.0,0.0,1853.0,4438.0
18-09 22:36:31,20.606,2.020,77.374,0.0,0.0,0.0,233472.0,0.0,205.0,635.0,0.0,0.0,1774.0,4405.0
18-09 22:36:32,20.523,2.414,77.062,0.0,0.0,0.0,0.0,0.0,107.0,345.0,0.0,0.0,1798.0,4521.0
18-09 22:36:33,20.683,2.410,75.301,1.406,0.0,0.201,12767232.0,0.0,942.0,2157.0,0.0,0.0,1976.0,4801.0
18-09 22:36:34,20.200,3.0,76.600,0.0,0.0,0.200,4194304.0,0.0,107.0,345.0,0.0,0.0,1935.0,4359.0
18-09 22:36:35,21.169,2.016,76.815,0.0,0.0,0.0,4194304.0,32768.0,107.0,345.0,0.0,0.0,2065.0,4652.0
18-09 22:36:36,21.158,2.994,75.848,0.0,0.0,0.0,2097152.0,0.0,321.0,1863.0,0.0,0.0,1801.0,4858.0
18-09 22:36:37,21.616,1.616,76.768,0.0,0.0,0.0,233472.0,55046144.0,561.0,1397.0,0.0,0.0,1791.0,4122.0
18-09 22:36:38,21.127,2.414,76.258,0.0,0.0,0.201,0.0,80273408.0,107.0,345.0,0.0,0.0,1835.0,3897.0
18-09 22:36:39,15.010,1.217,82.961,0.609,0.0,0.203,172032.0,0.0,2790.0,8059.0,0.0,0.0,1827.0,3908.0
18-09 22:36:40,1.411,0.806,97.782,0.0,0.0,0.0,0.0,0.0,107.0,485.0,0.0,0.0,1045.0,2405.0
18-09 22:36:41,1.804,0.401,95.992,1.804,0.0,0.0,0.0,118784.0,107.0,485.0,0.0,0.0,994.0,2260.0
18-09 22:36:42,1.613,0.202,98.185,0.0,0.0,0.0,0.0,0.0,214.0,1011.0,0.0,0.0,993.0,2291.0
18-09 22:36:43,1.411,0.202,98.185,0.0,0.0,0.202,0.0,8192.0,107.0,485.0,0.0,0.0,997.0,2326.0
18-09 22:36:44,1.613,0.202,97.984,0.202,0.0,0.0,8192.0,0.0,762.0,1431.0,0.0,0.0,1009.0,2284.0
18-09 22:36:45,1.411,0.202,98.387,0.0,0.0,0.0,0.0,0.0,214.0,1011.0,0.0,0.0,1024.0,2289.0
18-09 22:36:46,2.222,0.404,96.970,0.404,0.0,0.0,0.0,32768.0,2280.0,3795.0,0.0,0.0,1235.0,2635.0
18-09 22:36:47,1.804,0.601,97.595,0.0,0.0,0.0,0.0,0.0,239.0,551.0,0.0,0.0,1084.0,2332.0
18-09 22:36:48,1.606,0.602,97.791,0.0,0.0,0.0,0.0,98304.0,214.0,835.0,0.0,0.0,1039.0,2257.0
18-09 22:36:49,1.610,0.201,98.189,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1045.0,2367.0
18-09 22:36:50,1.616,0.404,97.980,0.0,0.0,0.0,0.0,0.0,6117.0,718.0,0.0,0.0,1077.0,2412.0
18-09 22:36:51,2.004,0.802,97.194,0.0,0.0,0.0,0.0,0.0,608.0,1609.0,0.0,0.0,1095.0,2416.0
18-09 22:36:52,1.411,0.605,97.581,0.403,0.0,0.0,0.0,106496.0,40681.0,33201.0,0.0,0.0,1095.0,2412.0
18-09 22:36:53,2.196,0.798,97.006,0.0,0.0,0.0,0.0,23068672.0,107.0,309.0,0.0,0.0,1089.0,2379.0
18-09 22:36:54,2.008,1.004,96.988,0.0,0.0,0.0,0.0,112214016.0,214.0,835.0,0.0,0.0,1123.0,2405.0
18-09 22:36:55,2.041,3.061,94.490,0.0,0.0,0.408,0.0,65536.0,21952416.0,21013018.0,0.0,0.0,5296.0,4039.0
18-09 22:36:56,2.595,0.399,97.006,0.0,0.0,0.0,0.0,0.0,239.0,573.0,0.0,0.0,1132.0,2447.0
18-09 22:36:57,1.215,0.405,96.559,1.822,0.0,0.0,0.0,90112.0,256.0,877.0,0.0,0.0,1085.0,2439.0
18-09 22:36:58,1.408,1.408,97.183,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1073.0,2366.0
18-09 22:36:59,1.610,0.402,97.988,0.0,0.0,0.0,0.0,20480.0,107.0,309.0,0.0,0.0,1029.0,2310.0
18-09 22:37:00,6.036,2.616,91.147,0.0,0.0,0.201,0.0,0.0,227695.0,15266.0,0.0,0.0,1925.0,3761.0
18-09 22:37:01,42.886,6.212,50.701,0.0,0.0,0.200,0.0,0.0,173.0,451.0,0.0,0.0,2711.0,4347.0
